Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64,X65,Y65,Flag65,X66,Y66,Flag66,X67,Y67,Flag67,X68,Y68,Flag68,X69,Y69,Flag69,X70,Y70,Flag70,X71,Y71,Flag71,X72,Y72,Flag72,X73,Y73,Flag73,X74,Y74,Flag74,X75,Y75,Flag75
Tracks 1 to 75
10,479.96667,141.83333, ,489.66666,153.08333, ,1332.7258,255.8871, ,1117.0,274.5, ,729.8939,331.5303,*,773.6579,404.3421, ,686.9211,421.6579, ,703.11536,614.11536, ,447.1154,622.88464, ,899.11536,665.11536, ,1138.409,673.5455, ,1184.6875,1034.0312, ,481.5,518.0, ,1159.119,623.0714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,484.96667,145.83333,*,491.65384,159.03847, ,1337.7727,253.0, ,1114.7858,274.0, ,730.431,332.15518, ,773.7778,405.3889, ,688.9359,424.34616, ,707.0,612.7857, ,451.2143,628.0, ,901.5,670.5, ,1135.5741,671.9074, ,1186.0769,1036.1154, ,480.2143,510.5, ,1158.0454,625.0455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,483.96667,142.83333, ,500.85715,161.71428, ,1338.75,253.16667, ,1115.875,273.25, ,720.8214,331.39285, ,772.125,412.0625, ,689.8421,421.05264, ,701.11536,614.88464, ,448.0,629.2143, ,907.0,665.0, ,1135.0,670.0, ,1183.5555,1035.3889, ,481.0,516.0, ,1155.6578,625.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,483.8125,142.4375, ,502.5909,169.86363, ,1338.6794,255.6282, ,1116.9,273.56668, ,722.75806,335.62903,*,773.0,410.0, ,691.3,418.16666, ,705.3182,612.3182, ,443.86365,629.4091, ,913.88464,665.88464, ,1138.05,667.65, ,1179.591,1036.6818, ,480.6111,511.16666, ,1156.4584,621.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,481.44446,136.61111, ,506.16666,170.7, ,1341.9688,250.71875, ,1115.6538,269.96155, ,722.32855,335.41428, ,773.6,413.45, ,688.85297,419.35294, ,701.6818,613.3182, ,442.5,632.3, ,914.88464,665.11536, ,1134.375,667.5, ,1180.7903,1040.7903, ,481.3889,506.83334, ,1154.0714,623.119, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,483.73077,142.73077, ,503.96667,170.36667, ,1340.6515,250.34848, ,1116.375,277.125, ,721.2879,339.5606, ,772.91174,417.38235, ,682.75806,416.14517, ,706.0,608.2143, ,443.0,628.0, ,910.0,660.2143, ,1133.0714,666.9286, ,1183.0714,1044.1786, ,483.94446,502.16666, ,1153.4412,625.32355, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,485.03333,148.16667, ,500.5,171.0, ,1343.1666,245.9, ,1122.0,277.5, ,722.03125,342.6875, ,770.0,420.0, ,679.4524,414.3095, ,708.88464,609.11536, ,445.0,634.0, ,901.3333,662.5, ,1132.7174,670.36957, ,1179.5,1041.375, ,482.3889,500.83334, ,1153.5385,629.61536, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,487.85715,148.71428, ,503.5,174.5, ,1341.7424,244.40909, ,1124.7858,277.0, ,721.2273,342.5606, ,772.6,412.45, ,682.0862,420.43103, ,709.6539,611.96155, ,445.13635,632.9545, ,902.88464,663.11536, ,1133.1086,670.413, ,1179.758,1038.0483, ,486.1154,503.1154, ,1148.4584,629.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,490.375,144.4375, ,498.5,178.66667, ,1343.25,244.08333, ,1122.5,274.14706, ,716.9286,336.14285, ,773.5,416.5, ,680.8182,417.63635, ,712.2143,613.0, ,443.68182,626.6818, ,897.9286,667.2857, ,1135.6177,667.3823, ,1174.371,1035.4032, ,485.2143,507.5, ,1151.5,627.5, ,948.15,156.85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,492.0,139.5, ,500.5909,180.86363, ,1339.1552,246.63792, ,1123.625,275.1875, ,710.5,335.59375, ,767.55554,413.27777, ,679.7222,421.05554, ,710.3182,616.6818, ,444.7857,627.3571, ,895.6539,661.96155, ,1138.5,664.5, ,1171.7963,1037.7963, ,480.2143,506.5, ,1152.3,626.63336, ,948.4,159.45, ,926.0,259.27777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
