Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64,X65,Y65,Flag65,X66,Y66,Flag66,X67,Y67,Flag67,X68,Y68,Flag68
Tracks 1 to 68
20,986.7632,34.86842, ,694.5714,53.607143, ,802.35895,90.80769, ,1219.3387,146.79033, ,853.4808,181.11539, ,1216.7354,196.58824, ,1025.625,248.3125, ,677.06665,261.73334, ,717.20966,261.3387, ,533.2778,306.6111, ,559.7222,274.0, ,1044.4445,283.6111, ,1321.8636,339.5606, ,296.58694,371.9203, ,927.43335,510.16666, ,534.36957,526.6739, ,318.09375,534.5781, ,861.7759,536.6724, ,886.7414,564.39655, ,1290.0454,584.13635, ,605.0,571.4286, ,794.0926,586.4259, ,890.86066,665.3525, ,1093.5,712.925, ,900.24243,725.6515, ,934.6852,758.1667, ,901.62,778.54, ,1402.9912,812.6579, ,1027.9706,879.6177, ,837.17444,912.1047, ,1407.7174,950.84784, ,436.34616,1000.3269, ,300.97058,992.17645, ,439.5,562.5, ,1352.22,884.34, ,246.72223,564.44446, ,410.58,1075.04, ,406.6875,130.375, ,907.226,10.636987, ,1134.3,519.5, ,265.36365,723.13635, ,666.55884,995.7353, ,468.65,211.95, ,910.25385,138.56154, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,990.7308,30.397436, ,694.629,54.30645, ,802.625,88.75, ,1211.758,144.37097, ,859.53925,179.7745, ,1214.6714,194.52856, ,1021.07574,242.07576, ,676.5357,259.82144, ,716.6316,260.3684, ,533.68866,298.29245, ,561.1053,273.3421, ,1044.675,282.25, ,1322.6011,342.33145, ,290.80136,368.89725, ,929.4259,506.6111, ,534.6053,527.0789, ,318.3209,536.3209, ,859.5,541.0, ,886.94446,569.1667, ,1293.8684,584.0526, ,602.3302,577.23584, ,792.7308,583.1923, ,891.76666,669.06665, ,1091.6578,714.6053, ,902.16174,724.32355, ,936.4231,755.4231, ,897.8913,776.93475, ,1407.94,815.26, ,1024.9324,879.5541, ,840.43335,911.5, ,1411.3206,948.6539, ,433.05,1002.81665, ,301.06412,988.0641, ,439.54443,557.6778, ,1350.25,888.1071, ,244.78572,562.0, ,413.5566,1073.915, ,399.84375,131.53125, ,901.6528,12.055555, ,1132.0,513.4, ,260.8871,720.3387, ,666.5208,991.0833, ,466.80768,210.88461, ,911.9167,141.9, ,1008.6724,389.60345, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,985.74445,30.211111, ,694.9483,54.189655, ,799.0657,88.257576, ,1211.9286,142.95714, ,860.049,179.5196, ,1208.3334,194.36111, ,1018.7647,238.5, ,677.6,262.53333, ,717.3125,257.59375, ,538.951,300.5, ,567.3333,271.3611, ,1049.9445,281.33334, ,1324.5,341.08536, ,292.89743,363.89743, ,931.5333,510.23334, ,534.6,527.2, ,320.0246,532.3197, ,861.8571,538.6071, ,894.5345,571.12067, ,1295.6025,587.8077, ,604.5,576.8148, ,789.0714,587.3214, ,884.0217,666.23914, ,1090.5358,707.6071, ,903.2121,724.5909, ,933.5833,756.4583, ,900.4259,776.9074, ,1407.76,812.28, ,1028.569,877.9138, ,841.9722,911.69446, ,1412.841,953.0909, ,435.88776,1000.68365, ,301.0,987.0, ,437.37805,556.4756, ,1353.8448,885.6724, ,243.55,559.4, ,409.67023,1077.3085, ,406.2097,129.20967, ,903.3615,12.253846, ,1130.6154,508.65384, ,267.42593,721.9074, ,664.375,990.175, ,469.39655,202.46552, ,915.23016,146.96031, ,1001.6177,390.05884, ,1301.75,859.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,985.96344,28.085365, ,695.0806,54.177418, ,802.6781,89.130135, ,1210.1875,139.34375, ,860.53925,179.91176, ,1208.4143,196.35715, ,1019.80554,237.69444, ,681.4667,261.76666, ,711.9706,256.52942, ,534.9545,294.24545, ,565.3571,274.44287, ,1050.3438,281.6875, ,1325.1976,340.24417, ,295.6579,362.92105, ,929.9138,510.94827, ,534.3571,526.6429, ,311.9889,529.0111, ,857.0517,537.431, ,892.39655,572.6724, ,1294.4166,585.5278, ,601.1087,579.2826, ,795.8077,588.9231, ,887.39655,661.36206, ,1090.8572,705.5714, ,903.5147,722.67645, ,929.8913,755.9783, ,896.4259,774.9074, ,1410.36,812.86, ,1032.0555,873.5, ,844.0,909.61365, ,1414.9706,950.53925, ,432.5889,998.2778, ,303.31482,985.0926, ,432.22726,553.2955, ,1348.9445,887.1667, ,242.97058,564.14703, ,415.32352,1077.7646, ,412.77274,132.31818, ,896.8485,9.69697, ,1132.5,512.8214, ,264.63043,721.1957, ,664.36884,991.4016, ,469.0484,202.62903, ,912.7459,148.41803, ,1007.2273,387.01514, ,1302.0,860.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,987.63043,20.673914, ,694.63336,54.433334, ,803.7973,92.24324, ,1212.9,143.5, ,861.9727,177.31818, ,1203.7646,193.5, ,1016.2143,241.78572, ,679.35297,264.82352, ,707.5606,256.65152, ,531.9651,293.98837, ,563.32355,275.55884, ,1044.875,287.5, ,1324.7565,340.39743, ,297.8919,359.5, ,931.8214,514.9286, ,534.36957,527.2826, ,313.45456,534.3939, ,854.5,537.9643, ,897.5,572.2778, ,1293.1285,582.32855, ,603.36957,575.913, ,801.0172,586.5, ,886.7,657.38, ,1088.1154,700.4487, ,899.27966,720.04236, ,926.4545,761.7727, ,897.62,768.54, ,1412.0358,814.4821, ,1026.9762,873.2619, ,841.73254,904.47675, ,1410.805,952.5339, ,429.32925,997.20734, ,301.32758,987.9483, ,432.6389,546.8889, ,1349.7667,889.5, ,240.5,559.0,*,412.05554,1078.8334, ,408.15625,130.125, ,893.08,2.5, ,1132.9667,520.2, ,267.8846,722.11536, ,664.2619,991.9524, ,474.25757,204.13637, ,913.5208,141.91667, ,1005.5645,383.98386, ,1294.3572,864.4286, ,754.45386,689.7769, ,768.0,690.6539, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,987.5816,19.071428, ,694.96875,54.46875, ,802.5,93.13934, ,1215.8823,139.35294, ,862.72644,176.72641, ,1202.1285,192.24286, ,1019.35297,247.26471, ,680.71875,258.0, ,705.25757,254.92424, ,535.54,292.6, ,563.3684,271.39474, ,1047.0172,283.32758, ,1328.8256,335.80234, ,294.63043,361.38406, ,935.6212,510.5303, ,534.6905,526.9762, ,314.10785,531.22546, ,854.36206,534.569, ,902.9815,570.9815, ,1296.1765,582.41174, ,604.6852,576.46295, ,806.2241,591.60345, ,892.1484,665.62085,*,1088.8513,695.0405, ,896.5,720.2857, ,928.875,765.7917, ,890.5,769.0, ,1407.2037,811.1111, ,1025.326,868.93475, ,841.6515,901.92426, ,1408.5638,944.3511, ,429.7353,994.402, ,301.44116,986.7353, ,436.8889,546.1389, ,1349.674,888.84784, ,239.22223,562.3889, ,407.56384,1073.0319, ,399.4091,129.74243, ,889.5732,4.085366, ,1139.3889,520.2037, ,269.5,726.0, ,657.1667,990.62823, ,479.2,200.53334, ,913.0217,141.15218, ,1002.8939,384.4697, ,1292.375,864.5, ,752.1316,687.1316, ,770.25,686.35, ,1018.3,827.06, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,987.4434,15.68868, ,694.81036,53.982758, ,800.7222,93.007935, ,1209.8948,139.1579, ,856.88336,175.46666, ,1203.5,191.5, ,1019.3571,242.15715, ,684.2273,262.10605, ,708.0,256.97223, ,535.37756,290.88776, ,559.5526,271.57895, ,1052.4487,280.96155, ,1328.8143,334.01428, ,294.34286,365.6143, ,939.0484,516.3387, ,534.413,527.06525, ,314.36273,528.89215, ,852.9483,534.0862, ,907.5,573.5, ,1295.9857,584.3571, ,602.19385,574.6429, ,807.1,589.18, ,894.6111,667.87036,*,1086.0682,694.7273, ,893.4091,719.48486, ,924.1818,766.7273, ,891.6786,769.2857, ,1408.9073,805.03705, ,1025.8684,871.2105, ,842.9667,899.41113, ,1408.5555,945.3148, ,431.48077,993.0192, ,300.7857,988.38574, ,433.8,547.3, ,1342.2368,887.9737, ,238.38235,561.91174, ,404.86,1072.88, ,395.0484,132.95161, ,889.59375,1.71875, ,1140.9073,523.2407, ,269.84784,726.06525, ,658.1842,990.3947, ,479.14517,197.66129, ,912.8111,140.45555, ,1002.6071,379.4643, ,1293.9667,864.8333, ,747.4074,684.5741, ,763.53705,688.85187, ,1021.7,826.94, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,981.0741,15.740741, ,694.69354,54.177418, ,800.7738,90.559525, ,1212.5333,133.6, ,853.5164,174.33606, ,1204.3182,192.19698, ,1013.4091,234.13637, ,683.1667,263.62122, ,699.9595,262.8784, ,538.3333,289.81668, ,561.0897,271.65384, ,1056.9103,281.65384, ,1326.8889,327.79166, ,289.48572,364.2143, ,938.2241,509.84482, ,534.4545,527.2273, ,316.62903,531.4677, ,856.5,537.7069, ,906.3929,572.7857, ,1295.0,581.5, ,595.7553,574.5, ,803.5,584.87933, ,892.5769,667.3461,*,1082.8658,702.2317, ,896.4383,719.0185, ,921.0263,765.6579, ,887.7308,765.6539, ,1409.9807,803.21155, ,1026.225,870.1, ,845.881,897.3095, ,1407.6666,948.81665, ,429.21698,992.4623, ,298.7381,990.7381, ,435.78125,549.375, ,1339.9667,884.4667, ,235.77777,564.3333, ,409.3113,1070.2736, ,385.8,131.96666, ,888.86505,2.8174603, ,1146.0,525.0, ,261.5,721.5, ,657.38635,986.7727, ,479.69354,194.14516, ,916.0893,140.75, ,997.5,379.7647, ,1291.3125,866.5, ,749.6406,681.71875, ,765.22546,687.7157, ,1025.5416,831.2083, ,647.2273,378.5909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,979.629,17.338709, ,694.63794,53.87931, ,803.6489,89.96809, ,1214.2273,137.43939, ,856.7069,175.93103, ,1199.7667,194.73334, ,1013.1286,232.5, ,681.3182,263.68182, ,697.2273,258.65152, ,537.2045,287.22726, ,562.5,268.58334, ,1062.3864,277.3409, ,1329.3182,328.97726, ,293.95,361.25, ,938.8929,507.57144, ,534.1667,526.6429, ,318.8889,533.5278, ,851.24194,539.1129, ,905.81036,574.5, ,1287.0,575.9211, ,595.68866,576.27356, ,805.25,592.3214, ,893.6091,667.4636,*,1084.1111,701.2222, ,894.98334,718.5833, ,925.6739,767.63043, ,888.5769,765.8077, ,1405.0968,802.629, ,1030.0918,861.2347, ,846.0128,897.14105, ,1404.0161,944.8226, ,429.64893,992.883, ,295.21155,992.9231, ,438.5,547.4429, ,1334.3462,887.29486, ,234.38235,556.08826, ,408.7857,1074.8572, ,382.24194,130.1129, ,893.76086,1.5, ,1145.3214,526.8929, ,264.3387,717.7258, ,659.125,986.71875, ,482.2586,195.60345, ,919.4655,147.91379, ,1001.39655,382.1207, ,1294.1,868.1667, ,747.3571,682.31635, ,766.8913,685.04346, ,1026.7609,828.8043, ,642.71875,374.5625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,984.96,18.0, ,695.1071,54.42857, ,804.3889,91.74074, ,1213.0151,139.10606, ,857.44446,171.01852, ,1194.4429,199.21428, ,1012.80554,231.08333, ,678.4032,261.6613, ,696.9,261.52856, ,541.37756,285.82654, ,564.4487,267.73077, ,1055.6794,277.26923, ,1332.3206,323.26923, ,290.9058,360.78986, ,942.1,511.06668, ,534.375,527.0417, ,315.22916,532.5208, ,857.0,542.7143, ,906.7963,569.7963, ,1283.3948,573.0, ,592.4,575.2167, ,805.7414,592.2931, ,896.5625,663.25,*,1081.4025,706.64636, ,897.71875,719.2969, ,923.46155,768.38464, ,887.7,759.74, ,1401.6904,807.4048, ,1031.3334,860.3333, ,850.25,900.1591, ,1400.6923,944.5769, ,431.775,997.65, ,295.4091,996.98486, ,438.43332,546.58887, ,1331.0217,891.7174, ,233.75,561.25, ,410.74527,1074.9717, ,373.67648,129.61765,*,893.125,4.984375, ,1146.6034,528.3276, ,268.1207,718.84485, ,664.8571,983.7321, ,484.41177,198.91176, ,921.54877,144.30487, ,1001.46875,387.59375, ,1296.3695,863.413, ,744.9286,679.7286, ,768.3298,685.8617, ,1023.3,830.62, ,640.125,377.8125, ,1178.4,253.86667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,984.56384,19.56383, ,694.76666,54.2, ,805.42725,96.027275, ,1213.591,137.59091, ,856.6111,170.16667, ,1200.409,192.04546, ,1011.5909,239.40909, ,678.4091,260.4394, ,693.0714,260.92856, ,539.33636,285.3, ,558.19446,264.16666, ,1054.5233,273.22092, ,1331.7142,325.2857, ,295.83334,358.63635, ,944.5645,510.69354, ,534.2727,526.7273, ,316.1,536.9667, ,855.13336,535.86664, ,914.7308,569.6923, ,1285.4744,571.52563, ,588.94446,572.8148, ,807.7759,595.3276, ,893.2551,662.80615, ,1084.0,706.881, ,896.0077,719.11536, ,926.82,770.14, ,886.9074,751.94446, ,1402.8462,804.46155, ,1025.409,860.36365, ,849.6622,897.2568, ,1395.7745,944.67645, ,432.15384,991.4423, ,297.53125,990.03125, ,441.52942,541.2353, ,1326.4231,887.2692, ,232.28947,554.8684, ,408.60638,1071.3511, ,374.0,125.5,*,885.84375,6.09375, ,1143.9193,529.4032, ,265.85294,715.55884, ,659.24,982.76, ,488.22223,191.19444, ,922.17535,143.85065, ,1002.9667,384.6, ,1294.0625,871.5625, ,749.7778,676.75, ,770.1222,680.7222, ,1017.5,828.1923, ,638.09375,381.375, ,1179.3,251.63333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,985.7182,13.318182, ,694.5714,53.607143, ,805.2833,88.683334, ,1215.6282,143.88461, ,857.18335,172.91667, ,1199.5,189.43939, ,1010.9516,241.85484, ,677.2714,256.8143, ,696.0484,257.82257, ,541.66174,286.11765, ,553.8023,260.94186, ,1058.061,277.67075, ,1327.4117,327.44116, ,294.5357,357.2857, ,944.4355,516.75806, ,534.25,526.55, ,312.5702,531.5877, ,855.3214,536.6429, ,920.5,565.7692, ,1283.2368,569.2368, ,588.593,575.68604, ,806.0,591.5714, ,892.98,663.24, ,1086.5,707.3108, ,898.0211,718.8239, ,930.4231,770.53845, ,883.6539,749.03845, ,1402.55,800.51666, ,1026.2407,857.53705, ,843.9167,893.5278, ,1391.9773,947.9545, ,427.0893,987.9643, ,301.1129,987.0161, ,440.9,541.65, ,1326.2916,882.1667, ,229.61765,556.91174, ,408.62766,1069.9894, ,380.21875,127.40625, ,887.05884,3.3088236, ,1143.3276,526.7759, ,265.68518,712.46295, ,662.619,984.9286, ,491.71213,192.07576, ,926.3913,145.97826, ,1003.5,387.2353, ,1296.9,868.6, ,752.25806,677.9194, ,773.75,677.75, ,1016.03845,820.3461, ,639.87933,385.36206, ,1183.629,254.62903, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32,984.86365,11.081819, ,694.6786,54.0, ,810.1,85.23333, ,1212.6945,146.30556, ,859.5,172.87737, ,1200.7646,186.5, ,1015.65625,241.78125, ,676.5294,258.91177, ,692.0161,255.24193, ,541.0946,288.5, ,555.8125,259.45834, ,1061.1154,273.7564, ,1324.0968,330.2097, ,289.61392,353.1962, ,939.7069,515.9483, ,534.36365,527.13635, ,309.5909,531.86365, ,857.13336,533.86664, ,914.6111,561.2037, ,1285.3,571.425, ,591.0686,575.91174, ,815.6786,589.2857, ,895.3,666.62,*,1090.6765,706.2647, ,897.2143,719.13495, ,934.7917,770.6667, ,886.0926,753.6852, ,1403.0438,804.4123, ,1026.4642,856.6964, ,844.18,899.98, ,1391.9138,948.2241, ,430.62726,987.2636, ,301.64706,991.2059, ,445.42856,539.5714, ,1326.1207,882.18964, ,233.6579,555.5526, ,412.29593,1068.6632, ,384.2,124.86667, ,883.7239,6.3955226, ,1144.7,532.36664, ,259.5,709.3182, ,663.36,986.7, ,497.01514,193.16667, ,927.12744,142.40196, ,997.725,391.375, ,1296.7106,870.9211, ,750.94305,681.51263, ,771.62964,680.2593, ,1023.45654,816.8913, ,642.2241,387.43103, ,1187.1207,250.94827, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
33,981.2,14.85, ,695.0,53.5, ,808.24194,84.91936, ,1213.1111,141.63889, ,863.0357,171.625, ,1203.3286,185.47144, ,1022.15625,243.78125, ,674.35187,261.31482, ,689.5833,251.36111, ,543.35333,287.82, ,558.7857,256.33334, ,1060.183,276.47562, ,1322.4474,328.8684, ,292.79413,348.75, ,942.7857,516.1429, ,534.3889,526.5, ,306.83334,532.53925, ,858.5,530.7647, ,913.9815,561.7593, ,1285.05,566.7, ,593.81915,572.117, ,818.53845,589.61536, ,896.42,669.66, ,1090.9546,702.1818, ,898.3378,720.13513, ,934.34,775.78, ,888.5,753.0, ,1400.4108,804.875, ,1028.6818,860.0909, ,851.1053,903.8947, ,1395.7354,941.34314, ,429.70514,986.8333, ,299.6143,985.5571, ,445.98648,536.41895, ,1326.0,873.9, ,236.33333,551.7778, ,410.05768,1071.0193, ,380.46774,127.435486, ,881.88983,11.330508, ,1149.1923,536.7308, ,261.68182,705.3182, ,663.7045,990.9091, ,494.8125,191.21875, ,925.1344,139.38171, ,994.43335,387.36667, ,1295.0,866.5, ,752.07745,682.3732, ,772.8929,675.2321, ,1026.8334,821.375, ,638.36664,392.66666, ,1179.5968,247.33871, ,982.15216,823.7174, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
34,973.925,21.65, ,694.7258,53.79032, ,809.22,84.34, ,1208.6471,148.26471, ,862.5182,168.95454, ,1203.7903,175.79033, ,1024.9572,234.81429, ,677.2353,254.70589, ,690.5,247.40625, ,541.1724,282.17242, ,557.2368,258.6316, ,1067.3,274.07144, ,1319.5786,326.88202, ,296.47403,346.96753, ,942.35297,514.2647, ,534.6,527.1, ,303.63953,534.2907, ,854.09375,527.28125, ,911.96155,559.6539, ,1286.65,567.375, ,595.9815,574.6111, ,819.1429,589.6071, ,899.7917,668.125,*,1093.775,710.225, ,898.3406,716.2246, ,930.4231,775.4231, ,895.5,754.5, ,1400.0593,804.61865, ,1031.6837,858.82654, ,852.58826,902.82355, ,1397.5339,938.5, ,429.1111,990.12964, ,298.62122,988.07574, ,443.0263,537.0, ,1325.6538,875.1539, ,235.5,552.5, ,409.59805,1069.3235, ,374.53226,130.08064,*,883.3333,11.180555, ,1150.6111,535.87036, ,262.3,704.06, ,660.40564,987.99054, ,499.15625,193.0625, ,928.1,136.5, ,992.9516,386.08066, ,1297.3235,870.67645, ,756.0,684.5577, ,772.1981,675.23584, ,1032.06,818.58, ,640.6111,387.01852, ,1184.1571,246.12857, ,981.0714,825.7381, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
35,977.6842,23.789474, ,694.5,53.5, ,808.4107,81.85714, ,1203.2354,151.5, ,859.7364,171.04546, ,1204.409,182.56061, ,1025.3379,236.14865, ,676.0806,254.59677, ,699.34375,243.09375, ,535.6389,279.83334, ,555.9773,255.09091, ,1066.2273,265.16666, ,1322.1586,327.47562, ,293.28125,349.17188, ,945.24194,509.8871, ,534.2368,526.7632, ,300.92593,528.53705, ,852.5,526.7647, ,914.61536,556.03845, ,1284.7609,564.9783, ,594.84045,567.69147, ,822.371,593.75806, ,904.8077,665.9231,*,1088.5488,710.4268, ,896.4661,714.5, ,928.8913,770.9783, ,890.94,745.7, ,1401.2031,800.8594, ,1038.779,857.8023, ,855.1087,900.0217, ,1396.336,936.28687, ,433.74075,988.14813, ,303.5645,991.9194, ,439.34784,535.413, ,1327.375,872.90625, ,231.2,554.4, ,408.36273,1068.9509, ,375.11905,123.940475,*,886.21875,8.953125, ,1150.2241,536.87933, ,266.62903,701.79034, ,660.7794,991.8677, ,496.77274,193.22728, ,927.4821,139.35715, ,992.86664,382.13333, ,1302.1666,869.8333, ,752.2636,684.44543, ,773.8585,672.4245, ,1038.78,817.22, ,634.5714,385.82144, ,1184.2646,246.41176, ,981.86365,823.1818, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
36,975.7195,22.353659, ,694.53845,53.192307, ,808.0833,77.71667, ,1205.5,146.5, ,861.0091,170.75455, ,1205.5938,175.46875, ,1026.7703,236.2027, ,678.13336,259.13333, ,697.7963,238.5, ,538.2105,271.28946, ,557.5526,258.3684, ,1065.0143,261.5, ,1320.2368,327.76315, ,292.98837,349.34885, ,942.1786,513.0, ,534.3571,526.5, ,301.53775,529.9528, ,853.2143,530.4286, ,908.5714,550.7143, ,1284.1279,564.1977, ,593.9167,568.8125, ,821.7,592.3333, ,911.413,670.2826, ,1090.0143,707.67145, ,896.1053,712.2105, ,928.0,767.2727, ,887.64813,745.5741, ,1399.5197,793.46075, ,1041.1279,859.01166, ,855.3333,891.3125, ,1396.125,934.5625, ,436.92554,988.09576, ,301.31482,990.53705, ,435.79413,532.7059, ,1326.7667,872.93335, ,228.55263,557.2895, ,404.4592,1065.7449, ,371.0926,125.166664, ,891.0246,4.7459016, ,1152.4259,534.9074, ,264.18,695.82, ,660.13336,988.86664, ,499.30554,191.83333, ,929.1539,136.26923, ,993.6667,377.06668, ,1300.0883,865.44116, ,752.8333,680.4074, ,776.06,668.32, ,1043.5,821.05, ,634.9194,388.40323, ,1180.4062,249.40625, ,982.7308,820.6539, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
37,978.9,27.125, ,694.53845,54.192307, ,804.76227,77.483604, ,1201.4722,147.27777, ,857.66364,174.24545, ,1202.9062,175.84375, ,1022.8611,239.05556, ,677.35187,265.6111,*,697.92426,232.95454, ,539.4429,272.64285, ,559.86957,255.52174, ,1065.4487,259.98718, ,1315.174,327.52173, ,294.94318,353.4659, ,940.3214,513.8929, ,534.1957,527.1957, ,301.5877,529.6228, ,856.85486,530.5968, ,909.0926,541.9074, ,1284.3108,560.9595, ,591.7182,566.5909, ,826.2,593.93335, ,911.3929,671.1071, ,1092.5652,705.8043, ,897.67145,710.82855, ,925.413,769.0217, ,886.9545,744.9091, ,1402.0714,795.4107, ,1044.68,859.56, ,851.9167,893.0278, ,1397.9259,932.6667, ,438.41837,984.9898, ,297.8421,992.7105, ,441.24194,535.4677, ,1327.4131,867.0217, ,234.6,554.55, ,404.60526,1065.272, ,373.85483,119.31721, ,892.1406,8.125, ,1148.6482,531.46295, ,260.0,696.0, ,662.1458,988.0208, ,503.1857,195.38571, ,929.28,131.94, ,991.5,371.5, ,1302.2059,864.7941, ,747.53925,682.63727, ,780.9545,665.2727, ,1046.2,820.8, ,639.9516,387.30646, ,1184.3,247.66667, ,977.3,820.62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
38,979.0,33.0, ,694.5,53.5, ,807.7361,77.666664, ,1202.2715,146.7, ,859.2222,174.31482, ,1203.8334,174.22223, ,1024.8055,242.52777, ,678.0,259.5,*,698.38,226.7, ,539.7545,275.55453, ,561.46875,263.875, ,1067.0946,256.74326, ,1314.2446,325.45746, ,293.2073,348.87805, ,937.84375,509.53125, ,534.2368,526.6579, ,300.78302,531.34906, ,852.5,525.9643, ,903.90625,545.25, ,1280.6428,561.0, ,590.2907,560.17444, ,822.8571,587.7143, ,910.35187,669.2407, ,1092.5212,707.07446, ,899.0714,712.1984, ,927.0789,769.1316, ,883.625,740.8333, ,1398.8334,795.7105, ,1050.78,857.34, ,847.6087,892.13043, ,1397.3,929.81665, ,439.43182,986.2727, ,300.54877,993.8171, ,438.52438,531.1829, ,1324.58,867.06, ,233.55,553.4, ,404.81915,1065.9043, ,378.36273,118.754906, ,888.87286,6.3135595, ,1148.5,530.8214, ,257.0238,695.3095, ,667.08,986.16, ,504.63513,196.2027, ,924.6667,133.28572, ,987.0333,366.76666, ,1295.6578,860.5, ,750.4077,680.16156, ,785.8214,661.75, ,1043.7222,815.05554, ,639.3,387.76666, ,1185.8889,245.63889, ,979.7,822.38, ,726.15216,551.1739, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
39,978.3461,27.217949, ,694.39655,53.982758, ,806.0946,80.35135, ,1203.0428,140.58571, ,851.0714,172.55714, ,1202.3529,172.26471, ,1019.75,243.19444, ,679.6786,262.57144, ,689.9286,224.72858, ,542.94617,278.57693, ,558.4459,263.1216, ,1072.4,254.225, ,1312.9902,322.61765, ,298.52777,345.44446, ,941.4032,505.75806, ,533.9211,526.6053, ,300.55173,530.5172, ,853.2,523.4, ,901.569,544.7414, ,1281.5862,558.89655, ,592.31635,561.09186, ,826.5,583.7222, ,911.7692,669.8461, ,1089.1842,709.8158, ,901.5303,710.4394, ,923.8158,768.2368, ,883.7917,741.7083, ,1397.66,795.8, ,1051.5682,850.8182, ,850.7553,887.8617, ,1396.6842,923.2105, ,439.23584,987.0849, ,306.06097,994.54877, ,446.3913,530.6739, ,1329.4062,871.53125, ,231.5,555.2895, ,402.6837,1061.5408, ,382.26,115.66, ,886.89343,4.7295084, ,1152.1428,525.9643, ,254.34616,696.38464, ,665.431,987.7414, ,503.27142,195.3, ,919.1957,134.80435, ,993.5606,365.83334, ,1300.0,859.7778, ,752.2547,673.3302, ,785.5,663.5, ,1041.3334,815.5833, ,632.9138,389.98276, ,1187.7285,247.78572, ,975.7083,820.7083, ,727.79785,556.30853, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
