Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64,X65,Y65,Flag65,X66,Y66,Flag66,X67,Y67,Flag67,X68,Y68,Flag68,X69,Y69,Flag69,X70,Y70,Flag70,X71,Y71,Flag71,X72,Y72,Flag72,X73,Y73,Flag73,X74,Y74,Flag74,X75,Y75,Flag75
Tracks 1 to 75
64,461.5893,77.0, ,1066.81,156.47, ,1185.54,191.74, ,1063.6538,216.42308, , , , ,579.5606,296.86365, ,1065.6708,300.86584, ,452.69766,365.73254, ,1211.9286,413.07144, , , , , , , , , , ,767.375,559.0, , , , ,1062.0393,650.0393, , , , ,634.2561,654.2805, ,671.83057,797.69836, , , , ,1211.5244,809.54877, ,665.5,946.3571,*, , , ,840.8461,273.5, ,565.04285,130.58571, , , , ,924.0952,406.7143, ,640.19446,461.69446, ,748.96344,638.2805, ,674.4737,346.1316, ,645.6667,64.52631, ,1089.3387,884.4355, ,858.1071,454.7857, ,826.925,803.85, ,623.5513,847.9103, ,321.85294,893.44116, ,1204.7982,287.20175, ,745.933,564.0567, ,848.12067,527.592, ,1000.1737,992.2474, ,1182.4615,936.61536, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
65,461.5435,76.815216, ,1067.9023,152.93678, ,1178.9722,193.36111, ,1064.1364,218.95454,*, , , ,577.9,296.74, ,1069.0641,300.42307, ,456.67648,367.63235, ,1209.7241,415.55173, , , , , , , , , , ,767.2347,558.7449, , , , ,1061.259,648.1506, , , , ,637.9,656.725, ,672.1875,800.30206, , , , ,1209.6449,814.93475, ,669.36664,949.06665, , , , ,839.5769,274.6154, ,564.5,133.5, , , , ,921.5595,413.32144, ,642.45,458.075, ,749.939,632.4268, ,679.28125,348.40625, ,644.50793,70.81746, ,1088.8954,887.0349, ,855.9722,453.18518, ,824.7778,799.25, ,621.6316,847.9474, ,328.76315,891.8158, ,1204.0103,288.2143, ,747.45,563.8375, ,849.881,528.5238, ,999.4846,995.7923, ,1180.25,935.4286, ,463.7857,841.9286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
66,462.8458,76.509346, ,1069.4619,155.33809, ,1186.1857,192.58571, ,1064.419,218.95946, , , , ,575.1531,301.37756,*,1068.7927,303.18292, ,459.60715,369.0357,*,1209.4286,413.5, , , , , , , , , , ,766.82654,561.7245, , , , ,1057.1448,651.2632, , , , ,642.3,653.43335, ,673.12616,801.40656, , , , ,1209.0,813.375, ,670.36487,945.1892, , , , ,842.0714,272.57144, ,564.0,134.0, , , , ,920.4518,411.43976, ,647.36957,453.02173, ,745.1667,627.3571, ,684.94446,346.47223, ,643.4487,68.70513, ,1089.6555,887.0333, ,857.2238,452.3381, ,819.6786,796.5714, ,617.7558,849.22095, ,329.6579,891.8158, ,1203.5878,290.7456, ,742.5111,566.6889, ,850.8111,527.2778, ,998.5469,997.6875, ,1186.0,937.0, ,463.98648,838.0135, ,554.7174,942.54346,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
67,464.6915,77.32979,*,1073.5353,152.93529, ,1177.0333,192.5, ,1062.398,218.66327, , , , ,576.9706,301.61765,*,1075.2435,300.83334, ,457.28082,363.3767,*,1207.8226,413.17743, , , , , , , , , , ,769.6489,561.94684, , , , ,1056.616,650.54346, , , , ,649.73254,647.9186, ,673.162,800.45776, , , , ,1216.4429,814.0714, ,673.8947,941.3816, , , , ,843.53845,272.19232, ,565.1857,135.95714, , , , ,916.08105,415.0, ,641.11365,455.97726, ,746.41113,627.8778, ,687.1286,346.5, ,641.5,67.15289, ,1091.8572,885.7857, ,855.84375,450.03125, ,817.5,794.75, ,617.3298,845.20215, ,328.54544,890.0455, ,1201.6904,292.2381, ,743.0172,568.15515, ,854.1988,526.99396, ,995.1445,997.13336, ,1181.6818,937.5909, ,466.86365,836.80304, ,558.3605,945.7093, ,550.5,477.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
68,470.01163,81.61628,*,1073.6547,152.12886, ,1175.6034,197.2931, ,1063.26,219.38, , , , ,575.5952,296.3095,*,1073.25,304.33334, ,458.03522,363.65494, ,1212.325,416.825, , , , , , , , , , ,770.5,562.7727, , , , ,1060.5518,653.86206, , , , ,657.5227,653.0682, ,675.3041,801.42566, , , , ,1215.5536,812.9286, ,674.8605,944.3488, , , , ,845.0789,278.44736, ,570.2222,136.72223, , , , ,910.79333,419.20667, ,641.375,459.77084, ,748.1087,627.8043, ,691.0294,346.11765, ,640.1729,72.28505, ,1091.5625,886.40625, ,854.47,447.01, ,813.7143,800.4643, ,614.40247,851.5, ,331.75925,882.0926, ,1198.8,295.2, ,739.7921,567.27527, ,859.15216,527.3587, ,991.5808,1003.6212, ,1184.8611,934.4167, ,467.31082,839.63513, ,561.6539,954.38464, ,554.939,483.9634, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
69,471.5,79.0, ,1074.7347,152.7653, ,1171.7858,201.92857, ,1063.9073,218.38889, , , , ,575.8,297.85, ,1074.0428,303.35715, ,456.1579,366.71054, ,1215.5299,412.35074, , , , , , , , , , ,775.20966,561.371, , , , ,1063.5656,648.0246, , , , ,657.2143,652.9762, ,673.34894,800.8741, , , , ,1214.0471,809.72644, ,673.8176,945.5941, , , , ,840.2917,275.0, ,570.6622,135.7973, , , , ,910.2971,421.8768, ,641.8333,453.67776, ,746.13043,624.45654, ,687.85895,350.16666, ,644.77966,73.28814, ,1085.9722,881.5278, ,852.4067,455.11334, ,820.88464,798.9359, ,618.0682,847.3409, ,337.67856,878.9286, ,1195.1666,288.75925, ,739.24286,569.9286, ,858.0824,528.18134, ,994.2778,1002.2778, ,1183.8793,935.39655, ,472.71054,840.1842, ,557.0238,957.619, ,554.9048,489.85715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
70,468.9878,81.10976,*,1078.8572,154.71428, ,1171.1842,207.6579, ,1063.0,217.8, , , , ,580.3409,300.1591,*,1072.6818,301.68182, ,460.28204,366.92307, ,1217.7535,417.47183, , , , , , , , , , ,775.93335,563.8, , , , ,1065.5164,652.6967, , , , ,657.5,649.6539, ,670.71375,801.03436, , , , ,1211.3889,808.3333, ,672.6667,948.75, , , , ,841.75,274.75, ,570.5,137.98485, , , , ,913.26666,419.96667, ,640.8953,457.03488, ,742.2708,619.7917, ,688.96875,354.1875, ,645.3525,75.87705, ,1088.0366,877.0854, ,855.54395,456.14835, ,817.58,798.82, ,615.3125,845.8542, ,336.5,875.0, ,1193.0,290.08694, ,737.36206,574.7241, ,856.7,526.11176, ,995.7941,1003.53925, ,1179.5834,942.1667, ,473.175,836.525, ,558.52325,953.9651, ,558.3,488.0111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71,470.5851,81.45744, ,1080.4062,157.4375, ,1172.5,202.29167, ,1063.0,216.0, , , , ,580.14703,300.58823, ,1069.7963,300.16666, ,464.15152,367.92426, ,1223.6077,415.06924, , , , , , , , , , ,781.69354,562.1129, , , , ,1064.8798,657.05695, , , , ,654.2955,653.7045, ,673.7098,803.72375, , , , ,1207.6448,811.1974, ,674.3734,945.00635, , , , ,845.74,275.46, ,571.6111,137.27777, , , , ,910.3823,424.04413, ,639.2111,457.3889, ,739.9898,622.11224, ,689.6212,355.4697, ,644.65295,70.511765, ,1089.7174,875.9783, ,849.7843,456.17648, ,820.46155,797.61536, ,619.1445,840.74445, ,336.98276,876.39655, ,1191.2046,296.4091, ,739.88776,578.1531, ,854.4667,527.06665, ,997.0974,999.3961, ,1184.2179,939.0897, ,477.60257,838.85895, ,555.73914,954.63043, ,560.8333,486.08334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
72,470.09573,84.56383, ,1079.2416,157.79213, ,1179.9,198.26, ,1062.3096,217.5, , , , ,580.65717,306.7857, ,1067.0143,294.5, ,464.774,366.08905, ,1225.7576,413.10605, , , , , , , , , , ,781.6778,559.9, , , , ,1070.4878,656.4756, , , , ,654.2561,658.2805, ,673.5909,806.0606, , , , ,1204.5,808.9902, ,674.21765,947.0294, , , , ,851.2778,274.75925, ,572.3148,137.16667, , , , ,912.15674,423.23135, ,633.8043,457.1087, ,738.1818,619.88635, ,690.8143,355.41428, ,645.93616,71.84042, ,1089.5222,873.3222, ,850.402,454.43137, ,826.85297,795.2647, ,614.9773,839.7273, ,338.79166,875.2083, ,1192.1072,298.89285, ,744.93677,579.9828, ,856.1957,525.04346, ,996.8674,995.6326, ,1186.25,938.75, ,485.075,835.675, ,555.60205,953.2755, ,560.17444,490.1279, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
73,472.8871,77.73656, ,1077.8922,157.12746,*,1175.0555,199.98148, ,1063.66,218.74, , , , ,583.6774,309.4355, ,1065.1757,293.28378, ,463.78,366.42, ,1227.2324,412.17606, , , , , , , , , , , , , , , , ,1074.2457,654.2627, , , , ,651.6163,661.52325, ,671.8333,810.2273, , , , ,1203.8623,808.15216, ,676.3714,948.9429, , , , ,853.06,275.34, ,576.0238,136.30952, , , , ,916.65717,427.27142, ,634.5,460.0, ,739.9048,622.5, ,689.6515,353.77274, ,647.6707,71.32927, ,1086.3292,873.7195, ,845.23,454.81, ,829.96155,799.0641, ,611.8333,840.1923, ,337.19232,875.2692, ,1190.7609,299.4565, ,747.62726,579.5364, ,854.9773,518.1591, ,992.9598,989.7988, ,1183.9445,942.1667, ,488.3095,833.4286, ,560.5,955.2308, ,561.20215,493.88297, ,1175.7646,427.70587, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
74,475.46,76.07333, ,1077.1849,156.04794,*,1176.9814,199.72223, , , , , , , ,584.56976,309.40698, ,1066.9474,292.60526, ,463.60464,363.1279, ,1225.3594,414.76562, , , , , , , , , , , , , , , , ,1077.674,658.6449, , , , ,649.52563,661.6539, ,674.8721,808.1395, , , , ,1206.9746,810.3983, ,678.8647,950.08826, , , , ,853.881,276.92856, ,576.6852,139.83333, , , , ,919.8293,423.92682, ,632.0111,457.36667, ,738.4487,618.5, ,691.69446,358.1389, ,644.80304,69.59091, ,1088.6464,878.96344, ,845.6512,453.38373, ,829.9762,803.3571, ,613.0,835.8333, ,343.93332,878.6667, ,1189.5339,301.02542,*,748.7716,575.73456, ,855.23035,518.19666, ,992.8009,987.0398, ,1182.1471,940.17645, ,485.89474,835.9737, ,559.2,959.9, ,560.0349,497.22092, ,1174.4474,435.8684, ,1013.8,382.35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
75,476.93835,75.39041, ,1079.1962,158.36076, ,1173.591,198.95454, , , , , , , ,586.20966,311.0, ,1068.409,289.71213, ,469.56757,362.3919, ,1229.8636,416.71817, , , , , , , , , , , , , , , , ,1078.9058,655.1667, , , , ,653.86365,660.38635, ,673.01697,805.5339, , , , ,1209.8175,805.627, ,678.61365,946.5227, , , , ,851.9545,276.18182, ,582.7069,137.15517, , , , ,918.93475,422.4855, ,632.5,457.0, ,735.587,612.45654, ,688.6429,357.32858, ,645.5769,67.81731, ,1088.5975,872.7195, ,840.7967,456.1154, ,829.88635,803.61365, ,612.47675,830.22095, ,344.24194,877.1129, ,1186.8334,302.9035, ,747.5,574.0185, ,855.1667,515.75287, ,997.5,981.04736, ,1174.62,941.3, ,486.5,830.1, ,556.3806,958.11194, ,556.63043,493.67392, ,1178.1757,436.28378, ,1020.15,379.95, ,1061.9,216.96666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
76,474.28946,79.447365, ,1082.3103,161.13792, ,1174.5625,198.375, , , , , , , ,585.2895,310.83334, ,1070.8549,295.0484, ,466.9203,360.41306, ,1232.1923,415.5, , , , , , , , , , , , , , , , ,1073.2941,656.7206, , , , ,656.1739,662.6957, ,671.5932,804.8475, , , , ,1208.7424,807.2273, ,680.3427,950.9157, , , , ,847.881,275.7381, ,586.375,141.71875, , , , ,918.0352,423.0634, ,635.6778,454.9, ,735.93475,614.63043, ,689.86365,359.68182, ,646.5,71.07031, ,1088.2941,871.94116, ,838.6326,455.7245, ,829.3421,807.0789, ,608.82556,827.9186, ,345.2931,879.2586, ,1187.2736,306.38678, ,750.58826,574.8823, ,853.8049,518.54877, ,995.1916,983.4159, ,1171.1923,940.96155, ,482.1154,832.7564, ,555.6974,957.7237, ,547.61365,495.86365, ,1182.4459,434.44595, ,1018.9524,381.0, ,1063.7222,217.16667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
77,476.05173,79.60345, ,1084.5238,160.85715, , , , , , , , , , ,587.81946,308.9861, ,1074.1389,296.5, ,467.2922,357.01947, ,1234.238,416.09525,*, , , , , , , , , , , , , , , ,1071.6708,655.6707, , , , ,654.4318,659.0, ,672.13635,803.9091, , , , ,1208.3793,811.7586, ,679.26086,950.01086, , , , ,843.82,277.58, ,582.7059,135.61765, , , , ,916.2125,422.0875, ,640.3222,459.1, ,736.5,611.6277, ,689.9474,361.4737, ,642.70337,69.381355, ,1087.1923,866.7692, ,833.0541,456.81082, ,827.625,810.1, ,610.2234,828.43616, ,349.68518,877.9074, ,1184.9916,305.75424, ,750.1981,572.8396, ,855.3043,517.5, ,998.24194,986.5323, ,1172.5,941.0, ,478.425,830.55, ,549.2708,957.1875, ,547.6087,494.86957, ,1183.7812,429.875, ,1017.0,377.93478, ,1063.8077,217.26923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
78,481.56024,81.283134, ,1082.8959,160.09375, , , , , , , , , , ,582.6299,307.9026, ,1077.921,293.55264, ,467.4524,360.7857, ,1236.0283,414.48114, , , , , , , , , , , , , , , , ,1071.1,661.2375, , , , ,653.9583,658.25, ,673.83636,798.6818, , , , ,1204.4344,806.95905, ,680.9844,950.9375, , , , ,846.82,279.58, ,587.4355,128.62903, , , , ,913.97314,425.40323, ,647.63336,455.21112, ,740.9,608.63336, ,688.44446,358.8611, ,640.6966,68.9359, ,1084.1666,870.7564, ,832.8333,458.81946, ,828.7857,806.7619, ,610.9773,821.7273, ,354.06668,873.6667, ,1189.1123,298.29593, ,752.88043,574.51086, ,854.8137,517.7353, ,1000.988,984.748, ,1170.8158,938.6579, ,474.42307,831.5, ,544.37756,955.949, ,544.8043,493.30435, ,1184.9615,430.8846, ,1016.26715,379.6644, ,1063.1,217.03334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
79,479.94827,82.155174,*,1079.0278,166.97223, , , , , , , , , , ,580.21606,305.2037, ,1081.0,291.5, ,467.42307,358.6978, ,1235.8148,417.12964, , , , , , , , , , , , , , , , ,1073.4143,659.5857, , , , ,655.14703,657.08826, ,671.876,798.804, , , , ,1207.5385,806.25, ,685.17566,951.4459, , , , ,847.9706,280.08823, ,594.6852,123.833336, , , , ,913.1786,426.0238, ,647.19385,458.90817, ,740.925,612.1, ,685.67145,354.7857, ,642.0484,73.33064, ,1087.0,873.0, ,828.7292,463.16666, ,833.119,805.619, ,606.96155,830.14105, ,354.83334,876.3, ,1188.3871,301.3871, ,752.3028,573.9648, ,853.431,517.4425, ,998.8387,987.121, ,1171.0667,943.2, ,471.59525,837.5, ,540.2805,949.79266, ,546.6163,491.61627, ,1187.758,431.17743, ,1017.0,376.4125, ,1063.3889,218.11111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
80,481.29166,81.74167,*,1082.659,165.77272, , , , , , , , , , ,584.175,309.925, ,1074.8846,288.16666, ,466.5122,364.47562, ,1236.1,413.32858, , , , , , , , , , , , , , , , ,1072.4,658.55, , , , ,656.03845,654.6923, ,669.1198,800.0455, , , , ,1202.5322,810.29034, ,687.0333,949.4867, , , , ,856.0833,276.75, ,592.5,126.5, , , , ,914.9253,417.33908, ,647.25,456.13635, ,742.3,612.5, ,686.6667,354.2619, ,637.8417,74.05, ,1086.5238,871.7619, ,827.0867,461.47333, ,835.2368,806.2368, ,607.94183,824.52325, ,353.91177,873.17645, ,1183.9237,295.5, ,753.8774,570.0472, ,853.2659,515.59576, ,1002.4115,984.65045, ,1170.2273,945.7727, ,478.6081,834.22974, ,540.575,948.45, ,544.45654,497.28262, ,1189.4354,429.24194, ,1013.2763,372.14474, ,1062.6578,217.60527, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
81,485.83334,79.56863, ,1082.7885,167.84616,*, , , , , , , , , ,585.5345,311.84482, ,1068.375,286.225, ,465.7195,367.23172, ,1233.375,418.54166, , , , , , , , , , , , , , , , ,1074.7838,657.3108, , , , ,653.75806,654.629, ,669.1138,798.36206, , , , ,1203.2142,814.5714, ,688.7787,948.9426, , , , ,857.15216,277.67392, ,591.6667,123.333336, , , , ,917.78235,415.92352, ,650.05554,454.5, ,742.6591,612.2955, ,683.0455,357.5303, ,640.90497,73.55785, ,1085.4762,876.0952, ,822.3868,465.9717, ,835.1905,807.4762, ,609.8571,821.0, ,354.28125,872.4375, ,1180.9565,294.82608, ,756.4783,574.76086, ,855.1495,516.80927, ,997.3125,986.4625, ,1169.0641,943.4231, ,482.4,834.15, ,537.3158,946.8684, ,545.117,493.11703, ,1191.0,426.5, ,1014.15265,370.84738, ,1064.3846,218.6923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
82,487.6491,79.27193, ,1086.5244,166.15854, , , , , , , , , , ,586.7778,309.22223, ,1065.0641,286.42307, ,461.41666,372.66666, ,1232.32,425.9, , , , , , , , , , , , , , , , ,1073.9186,656.6047, , , , ,652.0172,653.15515, ,669.01263,799.44116, , , , ,1203.3334,810.45, ,691.58105,950.4595, , , , ,853.8,279.8, , , , , , , ,916.1709,418.70255, ,646.54443,451.9222, ,743.425,611.225, ,681.9167,353.6111, ,642.5259,72.88793, , , , ,822.3293,464.0122, ,838.7558,809.1047, ,610.68604,820.3372, ,354.85483,873.8226, ,1181.9,293.02728, ,750.6067,577.9133, ,856.9066,518.3022, ,996.7024,989.9643, ,1167.7439,941.5, ,482.47437,830.1923, ,539.64703,953.8823, ,546.46075,491.2255, ,1188.7,427.5, ,1010.8736,372.3132, ,1064.1,217.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
83,485.79196,79.4927, ,1086.3975,169.83333, , , , , , , , , , ,585.3333,310.56668,*,1061.9048,290.3095, ,456.81033,373.14368, ,1233.2407,430.25925, , , , , , , , , , , , , , , , ,1074.4255,653.0851, , , , ,652.5,647.74243, ,668.348,798.78, , , , ,1202.3306,809.0763, ,688.4114,948.8418, , , , ,855.0714,285.16666, , , , , , , ,915.8239,412.5986, ,646.087,450.76086, ,747.7368,615.2368, ,675.8514,354.0946, ,641.63336,78.07143, , , , ,817.1042,462.71875, ,834.1047,812.01166, ,612.0476,819.4524, ,358.92426,877.07574, ,1182.5217,299.47827, ,748.114,581.8509, ,858.14514,519.0, ,995.6978,987.0934, ,1169.1316,939.4737, ,481.44595,834.17566, ,540.7727,956.74243, ,545.54877,486.0366, ,1194.0676,435.44595, ,1011.21796,379.85898, ,1062.8889,217.55556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
84,491.16666,81.00667, ,1089.1078,171.4804, , , , , , , , , , ,581.925,307.85,*,1065.1666,291.08975, ,459.96875,371.53125, ,1235.75,424.83334, , , , , , , , , , , , , , , , ,1072.9036,651.0965, , , , ,657.3605,642.05817, ,664.5,799.94696, , , , ,1206.5,809.25, ,688.8214,950.7976, , , , ,859.63043,286.80435, , , , , , , ,917.04,409.96, ,647.0,458.0, ,746.7093,615.593, ,673.25,348.225, ,642.5505,76.106064, , , , ,818.9167,461.15475, ,830.025,808.375, ,618.0208,815.9375, ,352.4355,879.0806, ,1184.6666,302.71667, ,748.73334,579.63336, ,853.7958,520.5282, ,999.4059,984.7471, ,1170.0834,941.1667, ,483.72858,832.9857, ,543.2692,954.62823, ,548.08826,488.48038, ,1190.0834,433.16666, ,1014.25757,374.80304, ,1063.7354,217.38235, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
85,491.004,80.156, ,1086.3857,171.4, , , , , , , , , , ,581.371,308.2742,*,1067.8,290.2, ,463.89536,377.98837,*,1235.75,423.2,*, , , , , , , , , , , , , , , ,1076.7642,650.00946, , , , ,654.5909,644.0227, ,664.18854,800.36066, , , , ,1204.5702,803.9737, ,689.7658,950.8924, , , , ,858.5,287.5435, , , , , , , ,915.0714,406.05103, ,642.5714,457.42856, ,752.0111,616.9667, ,671.4722,349.08334, ,639.87036,80.74074,*, , , ,820.1591,458.2841, ,827.2368,807.1842, ,620.26086,813.5, ,352.875,873.15625, ,1186.629,306.91934, ,751.4259,579.3148, ,851.0463,522.4074, ,1005.5099,986.24255, ,1169.9828,937.9483, ,479.7857,835.5857, ,543.47144,955.1286, ,551.7222,487.83334, ,1189.4459,431.44595, ,1021.1778,370.86667, ,1064.8793,218.8793,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
86,489.98245,77.92105, ,1085.3933,169.74, , , , , , , , , , ,581.25,309.0,*,1067.1487,283.4189, ,461.98077,377.55768,*,1232.881,422.07144,*, , , , , , , , , , , , , , , ,1075.4508,648.76227, , , , ,662.939,645.0854, ,661.9628,804.79755, , , , ,1207.2455,804.15454, ,693.45386,943.5154, , , , ,856.5,282.5, , , , , , , ,915.17645,402.47058, ,639.0789,454.05264, ,750.3605,613.05817, ,669.7973,345.3919, ,645.2009,77.443924,*, , , ,824.0579,458.6263, ,831.1111,804.6111, ,624.5,812.8555, ,357.77585,873.9138, ,1185.7941,308.08823, ,754.37805,572.0, ,854.2229,517.2229, ,1003.592,989.431, ,1166.2931,938.36206, ,482.14865,832.5, ,542.2632,953.8684, ,552.8674,482.90817, ,1189.0,433.92856, ,1020.8222,367.46667, ,1061.8636,216.68182, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
87,491.34848,77.5, ,1084.3846,170.46153, , , , , , , , , , ,580.1129,308.85483,*,1065.6143,282.47144, ,462.3919,371.72974, ,1234.1364,419.7,*, , , , , , , , , , , , , , , ,1075.6428,651.61426, , , , ,660.3511,645.5851, ,662.3571,806.4429, , , , ,1213.5197,804.6177, ,690.5526,943.8158, , , , ,857.625,285.0, , , , , , , ,921.14703,406.89215, ,633.5526,452.76315, ,752.4535,619.17444, ,672.2619,344.35715, ,641.84375,75.09375, , , , ,820.79034,456.82257, ,830.88464,804.5513, ,623.5455,815.0682, ,357.6,877.13336, ,1182.3,310.03333,*,752.39795,578.69385, ,852.11444,517.90967, ,1005.217,989.93396, ,1165.9062,943.09375, ,483.0625,837.375, ,547.3919,958.6622, ,555.13416,486.57318, ,1194.25,438.66666, ,1019.9045,369.9944, ,1063.6875,217.4375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
