Data from USB2G573481__12__15-47-19-301.txt Node

Date: Tue Dec 02 15:47:19 EST 2025
User: maryl
Spectrometer: USB2G57348
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1,500000E-2
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	-0,19
351	0,21
352	1,15
353	-1,04
354	-0,12
355	1,52
356	-0,1
357	3,91
358	1,7
359	-2,1
360	0,66
361	1,8
362	0,91
363	1,27
364	1,93
365	1,44
366	1,54
367	0,89
368	4,18
369	2,94
370	3,89
371	-0,51
372	5,93
373	2,88
374	3,55
375	2,96
376	4,09
377	4,83
378	3,95
379	3,16
380	5,1
381	5,87
382	1,4
383	5,22
384	0,93
385	4
386	5,38
387	5
388	6,59
389	4,24
390	6,96
391	2,8
392	8,61
393	8,81
394	7,86
395	8,61
396	10,02
397	8,81
398	8,73
399	10,04
400	10,7
401	9,89
402	10,84
403	9,34
404	8,94
405	9
406	11,64
407	8,87
408	11,92
409	11,69
410	16,43
411	12,94
412	14,48
413	12,59
414	13,94
415	17,18
416	15,62
417	17,03
418	18,29
419	15,1
420	16,97
421	20,18
422	24,52
423	16,96
424	18,54
425	19,47
426	22,28
427	23,05
428	24,86
429	24,06
430	24,96
431	28,2
432	31,69
433	26,91
434	31,14
435	33
436	29,76
437	32,27
438	40,13
439	35,43
440	36,92
441	38,42
442	41,7
443	42,06
444	43,38
445	46,53
446	46,19
447	45,52
448	49,06
449	50,83
450	53,98
451	48,27
452	49,92
453	61,76
454	65,09
455	64,3
456	60,8
457	65,11
458	77,08
459	83,92
460	72,22
461	78,33
462	91,04
463	95,79
464	79,92
465	90,41
466	108,84
467	116,62
468	104,67
469	113,18
470	138,2
471	137,83
472	125,79
473	141,24
474	171,12
475	148,89
476	145,31
477	192,3
478	193,62
479	175,23
480	212,32
481	237,14
482	193,86
483	222,3
484	288,75
485	237,53
486	257,66
487	317,76
488	268,06
489	279,18
490	370,97
491	307,48
492	300,98
493	417,07
494	334,31
495	348,75
496	456,68
497	350,97
498	415,75
499	483,39
500	368,7
501	491,3
502	497,95
503	403,08
504	564,03
505	474,7
506	483,46
507	620,45
508	430,28
509	592,69
510	574
511	486,66
512	699,73
513	504,43
514	639,18
515	664,56
516	530,89
517	784,45
518	540,61
519	743,57
520	714,12
521	607,34
522	838,73
523	560,75
524	868,97
525	678,06
526	777,56
527	852,17
528	674,55
529	995,35
530	659,08
531	1021,27
532	735,85
533	946,24
534	882,96
535	836,76
536	1080,68
537	767,54
538	1204,5
539	754,98
540	1238,61
541	783,76
542	1234,26
543	888,02
544	1198,75
545	1034,61
546	1120,72
547	1142,08
548	1054,54
549	1263,42
550	983,83
551	1392,45
552	956,98
553	1444,17
554	941,79
555	1547,46
556	954,2
557	1592,13
558	939,54
559	1619,49
560	944,05
561	1683,1
562	966,02
563	1676,32
564	981,02
565	1665,25
566	1026,05
567	1680,35
568	1061,73
569	1673,29
570	1126,78
571	1639,3
572	1222,37
573	1607,64
574	1262,16
575	1312,19
576	1449,54
577	1297,95
578	1628,24
579	1148,63
580	1746,84
581	1003,23
582	1835,63
583	984,49
584	1845,56
585	1021,79
586	1750,1
587	1242,44
588	1505,49
589	1512,39
590	1222,88
591	1805,9
592	1025
593	1962,16
594	997,64
595	1928,34
596	1214,35
597	1610,25
598	1645,66
599	1255,86
600	1846,39
601	1103,27
602	1964,79
603	1166,7
604	1809,87
605	1641,73
606	1307,41
607	2113,94
608	1018,2
609	2165,51
610	1292,5
611	1700,55
612	1860,32
613	1133,93
614	2242,06
615	1050,68
616	1950,4
617	1663,6
618	1277,07
619	2231,03
620	1042,12
621	2137,47
622	1561,55
623	1359,49
624	2239,12
625	1023,17
626	2131,9
627	1605,16
628	1306,73
629	2275,14
630	1029,82
631	2061,05
632	1756,32
633	1193,76
634	2354,43
635	1112,05
636	1754,98
637	2001,44
638	979,06
639	2219,88
640	1359,76
641	1309,56
642	2258,46
643	965,65
644	1886,81
645	1869,27
646	949,96
647	2260,34
648	1386,71
649	1224,77
650	2266,29
651	1027,93
652	1709,63
653	2044,47
654	870,48
655	2053,29
656	1752,1
657	968,23
658	2250,86
659	1386,16
660	1154,95
661	2310,42
662	1127,68
663	1422,76
664	2272,62
665	972,75
666	1661,67
667	2172,55
668	868,01
669	1856,24
670	2058,14
671	857,27
672	2006,75
673	1874,84
674	855,09
675	2042,84
676	1845,78
677	886,28
678	2196,86
679	1818,42
680	879,14
681	2179,2
682	1807,17
683	900,17
684	2205,79
685	1861,58
686	891,19
687	2181,53
688	1981,11
689	861,34
690	2073,25
691	2066,08
692	818,59
693	1881,81
694	2142,24
695	884,49
696	1670,41
697	2276,14
698	954,61
699	1456,73
700	2326,92
701	1129,07
702	1181,14
703	2354,47
704	1402,94
705	934,65
706	2207,49
707	1696,02
708	796,37
709	1922
710	1988,72
711	825,55
712	1468,29
713	2178,32
714	1040,02
715	1070,82
716	2189,41
717	1425,52
718	768,29
719	1885,63
720	1878,6
721	742,22
722	1427,74
723	2094,81
724	1040,99
725	907,63
726	2021,06
727	1543,38
728	680,14
729	1558,05
730	1945,98
731	867,51
732	951,13
733	1947,99
734	1409,37
735	642,2
736	1503,9
737	1860,02
738	842,15
739	887,98
740	1840,49
741	1360,99
742	581,28
743	1264,73
744	1817,6
745	931,86
746	691,28
747	1587,49
748	1488,44
749	624,88
750	931
751	1693,03
752	1111,34
753	537,2
754	1214,63
755	1601,58
756	805,57
757	593,31
758	1372,5
759	1393,3
760	601,87
761	719,24
762	1449,01
763	1184,06
764	480,83
765	827,83
766	1423,43
767	983,94
768	438,96
769	909,94
770	1359,89
771	800,59
772	422,72
773	952,68
774	1261,26
775	682,88
776	404,78
777	966
778	1185,31
779	614,47
780	403,81
781	918,44
782	1086,59
